pair_total_errors,record_id,source_row,Document,actual_class,predicted_class,confidence,is_correct
62,a388f4ec0a79a9629cb6a47a4ac59608e54dc739546301ee0a38d531b5cc5eed,32856,interns oracle accounts assign access rights to oracle time management system for interns seems interns yet please find display name display name display name display name display name display name display name display name owe owe display name display name,Miscellaneous,HR Support,0.8725127539156204,False
62,8d64dadcb947f0776b46b37294e8808cb2e887a452d72d964c5ea9c96f075060,33997,submission request friday july pm submission hi please amend task review then resubmit thank much officer,Miscellaneous,HR Support,0.8554595494253622,False
62,cf312d5dbe1cddf781dfcd05113f9322eae8944c866a5e7431c5462671b45156,8826,enable line management configuration oracle enable configuration dear think options related transfer reports menu available please help sort out meanwhile holidays directly allocate colleague regards,Miscellaneous,HR Support,0.8187112474481715,False
62,5e117cdd2db5e2e0390ca8ea54e4c773b1b34422c6525454469ea4946e2b055a,35911,missing timecards please action hi please you assist with below advised still issue thanks sent november re please action hi still getting these for sent please action hi have had short call with regards his entered his annual leave correctly please below however his line manager received advising his for please you assist with believe could be error kind regards assistant sent please action hi could you please help let know what need please trail kind regards senior server infrastructure engineer sent please action dear part established processes each required submit his weekly basis each friday for past week must be submitted for approval you receiving because you haven followed process please action possible below breakdown your please log accordingly training materials available here id if by each wednesday there still past period then your manager also be notified country manager for for date total days,Miscellaneous,HR Support,0.8065113274308341,False
62,45bded8950eac00d339c34a32f770d69c3d6aa5ba8e34afa6b59fbbaeed0c7fd,22942,access on to new team members friday members dear colleagues please folders disciplines testing testing colleagues thank kindly senior tester,Miscellaneous,HR Support,0.7492725504608961,False
62,0168e2565505879719ee1a56ed27b05758d4a93c4dcd6883d87284d78b9b8c60,17400,changes oracle wednesday pm changes hello please find attached file recent changes made leavers kindly asking assistance respect logging thank kind regards,Miscellaneous,HR Support,0.7446793837346678,False
62,4988106808ad510e64b5dfb5e37aeeafd1e503faac0099451c2c71037f0d6283,13501,difference total for thursday pm difference total hi please difference total form review form regards,Miscellaneous,HR Support,0.7413968202002784,False
59,83b5b158c9097e56fd7c05ffc4ea29b0d4350988d206942c28c77ac273e811f6,18060,downloading copies from setting is not available si cum pot important view ribbon la library si ca owner folder merge individual oh god merge file explorer si merge ti pot ca ca la ah se la cine si owner tot ca la super si pot si la se,Storage,Hardware,0.9357859762299356,False
59,cd62e7279c3eaf32422eea51d3aec901517a7d6a3db4c98b4bafbe7c8d04a0e7,44837,accounting disk encryption sent wednesday disk encryption va incident si la merci sent wednesday disk encryption hello va pot sent tuesday december re disk encryption hello yes be postponed for while mentioned reviewing approach order identify another way encrypt data ll let you know about progress best regards senior engineer en ext sent tuesday december re disk encryption also have concern technique being meet for have about expect there be delay whilst concerns addressed anyway sent dec wrote hello please hold process encrypting folder we have few sensitive documents we want loosing point please advise can with encrypting folder thank you regards leader sent december disk encryption hello please be advised we going encrypt content folder next thursday december order avoid any issues inconveniences please follow steps attached guide till tomorrow evening case any questions issues hesitate contact best regards senior engineer en ext,Storage,Hardware,0.9172321222237132,False
59,7ceb40552e56415ecaf276082a0ec0b7af62ebe008cc2f3ee235936818461f0a,31273,network site to site connection site site hi required site site training order learning platform please share required setting information estimate how usually takes thank,Storage,Hardware,0.8343643902700631,False
59,d4f58d18ed035f03bf3c4bf5ab775bf2d911f069af28dc01a97b58ea5a8b99d5,12002,possibility that the excel files to not be affected by the view july pm view hi installed view needed consolidated files since then excel files working difficulties possibility excel files affected by view regards floor blvd district,Storage,Hardware,0.7338305482793704,False
59,9160d38834d5c07d9fefe69a35d63821d974d1379f1aab8e019150d30e6f13d8,46612,access to kick off folder not available sent monday october access kick off folder importance high hi could you please have look following issue we granted access folder file projects kickoff bod couple months ago but message she getting we need resolved with high priority she needs get content folder downloaded for tomorrow kick off does take for be done if you can have look today would be great thank you manager,Storage,Hardware,0.7201660595879389,False
59,c43332033d0919bdbb9ac04b6950807b5bd01eb6563a3c0d61464312fc13de4d,16823,administrator password for hyper image win pm re storage accessible hi more question got hyper image win administrator asking idea about common images thank pm storage accessible thank proceed close experience issue again please let kind regards analyst ext hub pm re storage accessible hi retried works accessing by entering explorer window path storage thank pm storage accessible hello please advise connect wired wireless error please please step by step how exactly connect resource thank kind regards analyst ext hub pm storage accessible hello storage location order image connecting other thank,Storage,Hardware,0.7158118504048994,False
59,848d1bfed415fd2a77622a32c49f943daa83df9993356406f35faa56c601d3a1,40438,cannot access sent wants access sent monday wants access hi sorry hear re occurring especially because year or ago through same issue with you line manager about why should be having access marketing templates brought attention incident manager for review suggestion permanent fix think somewhere our process for granting access might be working if you could be kind further investigate come back once resolution reached would very much appreciate please keep informed well kindest regards sent monday wants access sent monday re wants access approved rights manually let know if working please ad ticket or investigate why issues still ongoing issues keeps popping up revolved unproductive for joiners owners you go back forth with access rights rickets every weeks thank you marketing specialist sent monday re wants access link does work same result previous date monday re wants access hi message should appear templates should be accessible can you please let know if link works resources ebb cheers marketing specialist sent monday re wants access hi tried access some templates presentation got date monday re wants access hi can access templates saved here without needing extra access for might be configurations one set why she can access please check if she can access above link same issue one with weeks ago please check if have settings done before involving site owners thank you marketing specialist sent monday wants access dear we have your approval granting contribute permission functions sales marketing best regards analyst ext hub sent monday wants access have presentation tomorrow accept or decline request,Storage,Hardware,0.7149571223078806,False
59,0d2273788d975e60e3ab07d55a7a824810136b3ef3f9134a59b01b9b3182afe2,32063,access request for a list or library friday library requesting library links library manage setting library write pm note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other sites dynamic interactive members site contribute own ideas content well comment contribute other,Storage,Hardware,0.6899841469138248,False
59,e3295c63f598dbe2f64ea00d838f0c2cbecacd8e98e6d7df06407bafd4671ba4,2182,can read encrypted internal hi ask relevant outbox earlier today subject re configured tags properties checked encrypt contents attachments arrived presumably automatically decrypted him question content attachments were attachments particular actual content sensitive testing because about understand content left outbox easily find how content appears administrator interested results too kind regards information compliance officer extension,Storage,Hardware,0.6806036586712019,False
59,fc6be627b07514b4ea384a2b6311ce3499cf9c0ec850828165bd8b86a334f89d,18669,downloading files from wednesday march pm re downloading files hi writing right please help question thanks thursday march pm re downloading files hi reminder friday march downloading files hi help after technical interview each technical evaluator fills technical report possible download document find thanks,Storage,Hardware,0.6761599130669552,False
52,23ee4ec0e84964487ca050ecc6cc03aaf0d06d7d5972a557523b1e45a20ddd2f,6252,give access to please give log credentials error invalid,Access,HR Support,0.9609385253556004,False
52,8e1ac7fdd846734fecd5af923e8189a735219975711817df1cd42d71ec845a01,30059,confluence access for weaver pm starter form contractor dear please find attached joined contractor thank,Access,HR Support,0.9574620570948872,False
52,374883aadb047ab802916f1511be62e88e73ddd9ba5f5cbc6985cfbffdd7bae3,12908,time card july pm card hello received leave during viewing absences leave has completed other action required thank,Access,HR Support,0.9174818626535992,False
52,ce60fecfea57712853d0d3688a20256985c30bf7ed60c3c9dcde779f8e34adce,26946,account for new starter thursday november pm dear more joiner please find attached him thank regards administrator,Access,HR Support,0.90165965711565,False
52,f4a6860ccebf575508b2593eb0fc369c423d4a3c37516e5942bbfc64eebeddd3,45499,missing time sheet oracle issue sent thursday december sheet issue took report sheet for for colleague found for below periods same sheet entries remember added can you please if some mistake also can log into changed password recently might be connected country manager job discipline grade assignment person date contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active contractor senior developer engineer belgrade engineer active,Access,HR Support,0.8989572204709787,False
52,248e5124c87226a198b352f5cd47073df7c8d480181462c14946eae476a045b8,12270,oracle fusion access to account wednesday july pm hello dear please tenant thank kind regards infrastructure ext,Access,HR Support,0.8806852941464755,False
52,c097fa4d0b17a66d142ee009eff591e5360b82cc1777b168a89ee9e2d0fbf511,34480,error time card error card dear please regulate card for she started th card she populated was middle week however card was rejected could you please tis issue or provide instruction how proceed kind regards specialist,Access,HR Support,0.874831226953115,False
52,99804a4aacd8094b389e4ca45243a76553f1f5f18631bbf177cf1a2a0f8fe9f0,22735,access to accounts new pas pm re accounts hi please assign thank kind regards analyst pm accounts importance high dear please write within note role dp level please note confirmed thanks testing discipline lead,Access,HR Support,0.8582186787397705,False
52,40adb90920d995583e3683dbe75358d69e5a1b42b833e964b4952c6376465f57,578,oracle procurement preparer role needed for louden preparer role needed hi kindly assist kind regards functional analyst thursday pm preparer role needed hi please preparer role please possible kind regards administrator,Access,HR Support,0.857651774818331,False
52,33e6f2dcd1d26810ec935c7890a9ba6d22246210ecbd49f5cfb35484b1227939,12686,account thursday july hello starter please help thank kind regards defect,Access,HR Support,0.8507770990580137,False
