pair_total_errors,record_id,source_row,Document,actual_class,predicted_class,confidence,is_correct
48,6155a79439dd63dba334e47f598b17852df86a93d9b423e67f2bdbbdc06e6209,26623,add new team member to git wednesday november pm re add member latest he according please fix give rights over manage members by ourselves wednesday november add member hi add member mailing thank much kind regards senior developer mobile,Access,Miscellaneous,0.9668703070598555,False
48,4f1d2450c787fae147c605e8c851b9eec295545ab6cb4b38c60251a7f9b79e1f,37140,add user to please add following machine name en,Access,Miscellaneous,0.9267943821788288,False
48,2e0a225e85d275b3aa4b19633fee11a22c583266a849b3c920a7047fd779da1b,8042,new service now user wednesday pm re checked please name add thank,Access,Miscellaneous,0.8909077678851524,False
48,0d339f4284a2c8c9e5eab0ded8ed31a4292df0f859c84a8317dcd17ee28f59d3,7491,change location of monitoring accounts change location monitoring accounts hello please amend location generic accounts tickets logged follows pm easiest way change location monitoring belfast monitoring monitoring monitoring monitoring monitoring monitoring monitoring manila monitoring melbourne monitoring ohio monitoring shanghai monitoring singapore monitoring monitoring logged thanks kind regards,Access,Miscellaneous,0.859884193170353,False
48,cafde8cabe1fe87ef20cd45f2bcb655542086c6268e0c7be9a5d042e98eb590f,32718,new request for account july pm hello guys please create required possible please make owner add required members please let questions thank best regards,Access,Miscellaneous,0.8127614671319399,False
48,40bd2732e654298dd57beea3ddb32e4228357a194bd99859bcf327388f1cf3bf,605,add as oracle pas mail account add hello assistance setting role unfortunately cannot make amendments require further information approvals let gladly assist best regards care,Access,Miscellaneous,0.7967973593107122,False
48,caff161979dd8f5e9005e00047da9bfc900b4531b687bc552aed7371d3129e9b,4185,service now technical support assignment technical assignment hello add user thank analyst friday november technical assignment dear please add technical thank technical leader,Access,Miscellaneous,0.7789007943378222,False
48,1a7f21034a5b94ac102a79d84bf42d0dc892031f0aa8e06601a68c2a44201b0e,11317,snow licenses and wednesday july pm snow licenses hey please take snow licenses reallocated understand tickets raised reference thanks,Access,Miscellaneous,0.7564827434183731,False
48,d04e211e9eb290640be2e2a83df26fffb21a76b5e7ad91ca3abc5f07846ca918,22835,create ticket pm create hello please create automatic regular sn details raised st every name template included summary name category sub category sub category priority type information required included additional resolver queue caller telephony application application information please create status allocation availability result thanks,Access,Miscellaneous,0.7141859209403569,False
48,a78e193c6ef0e6e68dcef5c771a8dd536202d80fe5b9691f8fc825a229211743,19996,create new sn contact for wednesday march pm create sn hello please created caller called monitoring assign vacation rentals location nj attach sn clarify tickets raised against monitoring want both notified via questions please let thanks kind regards,Access,Miscellaneous,0.703532708551572,False
42,a14f380c88b19338ad23344747f99ce4df62c63d1e6739627066e38f7abaab5a,38727,error error hi guys can access submitted by for approval get blank screen when trying open regards director,Miscellaneous,HR Support,0.8991344687170431,False
42,687017fb88b5a29f2ebcadd81b881d0ef9d766fca870312ab5390fce4216b2b3,15816,check oracle account friday pm please action reports hi she contract per her update needful kind regards head wednesday pm please action reports dear part established processes each required submit his weekly basis each friday past must submitted receiving because reports haven followed process please help cascade accordingly gets possible breakdown reports please note refers has left maternity other absence leave please update person record otherwise please person directly submit country date total days,Miscellaneous,HR Support,0.843466065904409,False
42,3e7437d86e9a272bdd539c18fe06f11686b1457631e3e68a6a22c00c672bf721,16421,oracle role for wednesday role importance high hi kindly asking role preparer comes shortly change position mobility officer name employees entities understood role called preparer please role let everything kind regards starting st maternity leave please requests related colleagues assist mobility officer,Miscellaneous,HR Support,0.8163463621564352,False
42,5e117cdd2db5e2e0390ca8ea54e4c773b1b34422c6525454469ea4946e2b055a,35911,missing timecards please action hi please you assist with below advised still issue thanks sent november re please action hi still getting these for sent please action hi have had short call with regards his entered his annual leave correctly please below however his line manager received advising his for please you assist with believe could be error kind regards assistant sent please action hi could you please help let know what need please trail kind regards senior server infrastructure engineer sent please action dear part established processes each required submit his weekly basis each friday for past week must be submitted for approval you receiving because you haven followed process please action possible below breakdown your please log accordingly training materials available here id if by each wednesday there still past period then your manager also be notified country manager for for date total days,Miscellaneous,HR Support,0.7784286480618147,False
42,a388f4ec0a79a9629cb6a47a4ac59608e54dc739546301ee0a38d531b5cc5eed,32856,interns oracle accounts assign access rights to oracle time management system for interns seems interns yet please find display name display name display name display name display name display name display name display name owe owe display name display name,Miscellaneous,HR Support,0.7740049852002306,False
42,8d64dadcb947f0776b46b37294e8808cb2e887a452d72d964c5ea9c96f075060,33997,submission request friday july pm submission hi please amend task review then resubmit thank much officer,Miscellaneous,HR Support,0.7574155020261775,False
42,0168e2565505879719ee1a56ed27b05758d4a93c4dcd6883d87284d78b9b8c60,17400,changes oracle wednesday pm changes hello please find attached file recent changes made leavers kindly asking assistance respect logging thank kind regards,Miscellaneous,HR Support,0.6281904566595774,False
42,ed27a04ac7a65076c269cceddca719d386a4e415353b0f2e8642791736c55b1a,30676,oracle remittance advice issue thursday pm remittance advice issue hi please help query automatic run made submit process remittance advice employees informing employees did receive remittance has confirmed please advise possible remittances process followed additional information required please let thank accountant ext,Miscellaneous,HR Support,0.5950096851460275,False
42,7511f522d791288be52fab8c502557207e520c86633ece4675657328af3f6e29,22313,access pm hi please add administrators thank consultant,Miscellaneous,HR Support,0.5913941809735936,False
42,cf312d5dbe1cddf781dfcd05113f9322eae8944c866a5e7431c5462671b45156,8826,enable line management configuration oracle enable configuration dear think options related transfer reports menu available please help sort out meanwhile holidays directly allocate colleague regards,Miscellaneous,HR Support,0.579271465181397,False
